,brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source,price_inr
104,Honda,Fit,2007,17,116264,6839.058823529412,2.4,Petrol,Automatic,Good,3,0,White,Convertible,0,30.4,17277,17277.0,Mid-Range,Economy,0.6630653119332255,0.3369346880667745,624,0.0421052631578947,1.0,Dataset1_Kaggle_Style,1416714
105,Volkswagen,Beetle,2018,6,104259,17376.5,2.0,Electric,Manual,Excellent,4,5,White,SUV,0,129.0,31767,31767.0,Premium,Mid-Market,0.2741791760915758,0.7258208239084242,840,0.0434782608695652,1.0,Dataset1_Kaggle_Style,2604894
106,Mercedes,GLC,2023,1,80827,80827.0,1.2,Diesel,Automatic,Excellent,4,4,Black,Sedan,1,36.6,45071,45071.0,Premium,Luxury,0.0424890059697052,0.9575109940302948,1573,0.0292682926829268,1.0,Dataset1_Kaggle_Style,3695822
107,Mercedes,GLE,2020,4,143612,35903.0,2.7,Petrol,Automatic,Good,3,4,Red,Hatchback,1,36.2,31584,31584.0,Premium,Luxury,0.2021018593371059,0.7978981406628941,1540,0.0613636363636363,1.0,Dataset1_Kaggle_Style,2589888
108,Audi,Q5,2011,13,5184,398.7692307692308,1.6,Petrol,Automatic,Excellent,4,0,White,Sedan,1,34.6,44352,44352.0,Premium,Luxury,0.3695701614737321,0.6304298385262679,864,0.030188679245283,1.0,Dataset1_Kaggle_Style,3636864
109,Toyota,Sienna,2012,12,15402,1283.5,3.0,Petrol,Automatic,Good,3,1,White,Sedan,0,21.0,23347,23347.0,Mid-Range,Mid-Market,0.5068958962553065,0.4931041037446935,660,0.0576923076923076,1.0,Dataset1_Kaggle_Style,1914454
110,Audi,A3,2022,2,34165,17082.5,2.7,Diesel,Automatic,Good,3,4,Red,Hatchback,1,38.6,40775,40775.0,Premium,Luxury,0.0893355667225014,0.9106644332774986,1733,0.0642857142857142,1.0,Dataset1_Kaggle_Style,3343550
111,Chevrolet,Equinox,2017,7,93713,13387.57142857143,1.4,Petrol,Automatic,Fair,2,5,Silver,Wagon,0,38.4,8974,8974.0,Budget,Budget,0.6093845216331506,0.3906154783668494,733,0.0297872340425531,1.0,Dataset1_Kaggle_Style,735868
112,BMW,7 Series,2013,11,35176,3197.818181818182,1.4,Petrol,Automatic,Excellent,4,1,White,Coupe,1,28.4,46790,46790.0,Premium,Luxury,0.3198139264427969,0.6801860735572031,846,0.0274509803921568,1.0,Dataset1_Kaggle_Style,3836780
113,Toyota,Camry,2014,10,68923,6892.3,2.7,Petrol,Automatic,Good,3,1,Gray,Convertible,0,35.2,27323,27323.0,Premium,Mid-Market,0.4226274750121506,0.5773725249878494,642,0.054,1.0,Dataset1_Kaggle_Style,2240486
114,BMW,X1,2013,11,7480,680.0,1.2,Petrol,Manual,Fair,2,3,Black,SUV,1,41.2,27997,27997.0,Premium,Mid-Market,0.440026401584095,0.559973598415905,827,0.0235294117647058,1.0,Dataset1_Kaggle_Style,2295754
115,Ford,Focus,2019,5,14545,2909.0,3.0,Diesel,Automatic,Good,3,5,Black,Convertible,0,38.0,27113,27113.0,Premium,Mid-Market,0.2694473634575486,0.7305526365424514,990,0.0666666666666666,1.0,Dataset1_Kaggle_Style,2223266
116,Chevrolet,Malibu,2006,18,65796,3655.3333333333335,1.6,Hybrid,Manual,Excellent,4,5,Red,Coupe,0,48.2,10146,10146.0,Mid-Range,Economy,0.7801326225458328,0.2198673774541671,576,0.0275862068965517,1.0,Dataset1_Kaggle_Style,831972
117,Volkswagen,Tiguan,2017,7,9000,1285.7142857142858,2.0,Petrol,Manual,Excellent,4,0,Black,Wagon,0,27.0,31634,31634.0,Premium,Mid-Market,0.3067887978261822,0.6932112021738178,779,0.0425531914893617,1.0,Dataset1_Kaggle_Style,2593988
118,Ford,Focus,2006,18,21643,1202.388888888889,1.4,Diesel,Manual,Fair,2,0,Green,Hatchback,0,44.2,6970,6970.0,Budget,Budget,0.8377938096346288,0.1622061903653712,564,0.0241379310344827,1.0,Dataset1_Kaggle_Style,571540
119,Mercedes,GLC,2023,1,15385,15385.0,1.4,Petrol,Automatic,Fair,2,2,Brown,Convertible,1,31.4,56791,56791.0,Luxury,Luxury,0.0340188124032589,0.965981187596741,1607,0.0341463414634146,1.0,Dataset1_Kaggle_Style,4656862
120,Hyundai,Elantra,2006,18,21528,1196.0,1.4,Hybrid,Automatic,Fair,2,5,Blue,Sedan,0,48.8,8324,8324.0,Budget,Budget,0.8122010648858407,0.1877989351141593,564,0.0241379310344827,1.0,Dataset1_Kaggle_Style,682568
121,Audi,A6,2007,17,61605,3623.823529411765,4.0,Diesel,Manual,Excellent,4,1,Brown,SUV,1,35.0,45734,45734.0,Premium,Luxury,0.4264178393157247,0.5735821606842753,1080,0.0701754385964912,1.0,Dataset1_Kaggle_Style,3750188
122,Audi,A4,2010,14,22931,1637.928571428571,3.5,Electric,Automatic,Fair,2,2,Black,SUV,1,139.0,45112,45112.0,Premium,Luxury,0.3829740671845935,0.6170259328154065,1035,0.0648148148148148,1.0,Dataset1_Kaggle_Style,3699184
123,Hyundai,Elantra,2007,17,40513,2383.1176470588234,5.0,Electric,Automatic,Good,3,5,Red,Wagon,0,138.0,21316,21316.0,Mid-Range,Mid-Market,0.6146503724058139,0.3853496275941861,780,0.087719298245614,1.0,Dataset1_Kaggle_Style,1747912
124,Honda,Ridgeline,2014,10,5264,526.4,5.0,Petrol,Automatic,Good,3,0,Brown,Coupe,0,15.0,37168,37168.0,Premium,Mid-Market,0.3498460677301986,0.6501539322698013,780,0.1,1.0,Dataset1_Kaggle_Style,3047776
125,Volkswagen,Tiguan,2010,14,81742,5838.714285714285,1.2,Diesel,Manual,Poor,1,0,Red,Coupe,0,42.6,9745,9745.0,Budget,Budget,0.7418201086236588,0.2581798913763412,552,0.0222222222222222,1.0,Dataset1_Kaggle_Style,799090
126,Mercedes,GLC,2020,4,23092,5773.0,2.7,Petrol,Manual,Good,3,5,Red,Hatchback,1,35.2,37710,37710.0,Premium,Luxury,0.1750164077882301,0.8249835922117699,1540,0.0613636363636363,1.0,Dataset1_Kaggle_Style,3092220
127,Volkswagen,Jetta,2021,3,52282,17427.333333333332,3.0,Petrol,Automatic,Fair,2,2,Green,Coupe,0,27.0,26977,26977.0,Premium,Mid-Market,0.1819449919640962,0.8180550080359038,1122,0.0697674418604651,1.0,Dataset1_Kaggle_Style,2212114
128,Chevrolet,Traverse,2023,1,64620,64620.0,2.7,Petrol,Automatic,Fair,2,0,Brown,Convertible,0,35.2,25364,25364.0,Premium,Mid-Market,0.0730887297178775,0.9269112702821224,1219,0.0658536585365853,1.0,Dataset1_Kaggle_Style,2079848
129,Toyota,Corolla,2007,17,11764,692.0,3.5,Petrol,Automatic,Good,3,0,Gray,SUV,0,22.0,27857,27857.0,Premium,Mid-Market,0.5496548490874114,0.4503451509125886,690,0.0614035087719298,1.0,Dataset1_Kaggle_Style,2284274
130,Toyota,Sienna,2022,2,108000,54000.0,1.4,Diesel,Automatic,Good,3,3,Blue,Hatchback,0,39.2,19951,19951.0,Mid-Range,Economy,0.1670076405995574,0.8329923594004426,1015,0.0333333333333333,1.0,Dataset1_Kaggle_Style,1635982
131,Nissan,Maxima,2011,13,47884,3683.3846153846152,2.4,Petrol,Automatic,Good,3,4,Green,Coupe,0,28.4,17587,17587.0,Mid-Range,Economy,0.5965081331589694,0.4034918668410305,624,0.0452830188679245,1.0,Dataset1_Kaggle_Style,1442134
132,Mercedes,C-Class,2013,11,27994,2544.909090909091,4.0,Hybrid,Manual,Fair,2,5,Brown,Sedan,1,40.0,30950,30950.0,Premium,Luxury,0.4154863078375826,0.5845136921624173,1080,0.0784313725490196,1.0,Dataset1_Kaggle_Style,2537900
133,Hyundai,Tucson,2016,8,10065,1258.125,3.5,Diesel,Automatic,Good,3,3,White,SUV,0,38.0,28973,28973.0,Premium,Mid-Market,0.355769016965735,0.644230983034265,827,0.0729166666666666,1.0,Dataset1_Kaggle_Style,2375786
134,Ford,Explorer,2009,15,142625,9508.333333333334,1.2,Diesel,Automatic,Fair,2,4,Silver,Hatchback,0,44.6,4533,4533.0,Budget,Budget,0.8687342541916427,0.1312657458083572,552,0.0218181818181818,1.0,Dataset1_Kaggle_Style,371706
135,Chevrolet,Tahoe,2007,17,70338,4137.529411764706,1.6,Petrol,Manual,Excellent,4,5,Black,SUV,0,35.6,10575,10575.0,Mid-Range,Economy,0.7627593942793045,0.2372406057206955,576,0.0280701754385964,1.0,Dataset1_Kaggle_Style,867150
136,Audi,A4,2015,9,11661,1295.6666666666667,5.0,Petrol,Manual,Good,3,3,Gray,Convertible,1,18.0,58203,58203.0,Luxury,Luxury,0.2362111727884729,0.7637888272115271,1287,0.1020408163265306,1.0,Dataset1_Kaggle_Style,4772646
137,Audi,Q7,2008,16,20602,1287.625,2.0,Petrol,Automatic,Good,3,3,White,Wagon,1,38.0,25637,25637.0,Premium,Mid-Market,0.5551989173621111,0.4448010826378888,900,0.0357142857142857,1.0,Dataset1_Kaggle_Style,2102234
138,Toyota,Highlander,2009,15,82950,5530.0,4.0,Petrol,Automatic,Good,3,5,Red,Coupe,0,25.0,18956,18956.0,Mid-Range,Economy,0.6127951630035133,0.3872048369964866,720,0.0727272727272727,1.0,Dataset1_Kaggle_Style,1554392
139,BMW,X5,2005,19,59483,3130.684210526316,1.8,Diesel,Manual,Fair,2,1,White,Wagon,1,38.4,16034,16034.0,Mid-Range,Economy,0.7032609097975349,0.2967390902024651,882,0.0305084745762711,1.0,Dataset1_Kaggle_Style,1314788
140,Ford,Edge,2022,2,72575,36287.5,3.0,Diesel,Manual,Excellent,4,2,Green,Coupe,0,35.0,28466,28466.0,Premium,Mid-Market,0.1232058153144828,0.8767941846855172,1188,0.0714285714285714,1.0,Dataset1_Kaggle_Style,2334212
141,Hyundai,Tucson,2016,8,29098,3637.25,3.5,Petrol,Manual,Good,3,5,White,Coupe,0,33.0,19305,19305.0,Mid-Range,Economy,0.4531935986404192,0.5468064013595808,827,0.0729166666666666,1.0,Dataset1_Kaggle_Style,1583010
142,Hyundai,Accent,2017,7,63022,9003.142857142857,1.6,Diesel,Automatic,Good,3,3,Blue,Sedan,0,36.8,14968,14968.0,Mid-Range,Economy,0.4832919083126208,0.5167080916873792,748,0.0340425531914893,1.0,Dataset1_Kaggle_Style,1227376
143,Honda,Ridgeline,2013,11,24428,2220.7272727272725,1.8,Petrol,Automatic,Good,3,1,Red,Convertible,0,25.8,30902,30902.0,Premium,Mid-Market,0.4158632943934066,0.5841367056065934,588,0.0352941176470588,1.0,Dataset1_Kaggle_Style,2533964
144,Honda,Accord,2006,18,11866,659.2222222222222,1.6,Petrol,Automatic,Good,3,3,Gray,Sedan,0,29.6,13478,13478.0,Mid-Range,Economy,0.7275961033186467,0.2724038966813533,576,0.0275862068965517,1.0,Dataset1_Kaggle_Style,1105196
145,BMW,X3,2009,15,50075,3338.333333333333,2.7,Petrol,Automatic,Fair,2,2,Brown,Convertible,1,28.2,33074,33074.0,Premium,Luxury,0.4756317975711069,0.524368202428893,963,0.049090909090909,1.0,Dataset1_Kaggle_Style,2712068
146,Hyundai,Santa Fe,2017,7,186514,26644.85714285714,2.7,Petrol,Automatic,Good,3,1,Gray,Convertible,0,35.2,20075,20075.0,Mid-Range,Mid-Market,0.4108584005869405,0.5891415994130594,834,0.0574468085106383,1.0,Dataset1_Kaggle_Style,1646150
147,Toyota,Highlander,2020,4,18596,4649.0,1.4,Diesel,Manual,Good,3,5,Red,Convertible,0,44.2,25698,25698.0,Premium,Mid-Market,0.2374028132233366,0.7625971867766633,902,0.0318181818181818,1.0,Dataset1_Kaggle_Style,2107236
148,Toyota,Sienna,2020,4,30899,7724.75,1.0,Diesel,Automatic,Good,3,4,Black,Coupe,0,39.0,23646,23646.0,Mid-Range,Mid-Market,0.2527965619667572,0.7472034380332427,864,0.0227272727272727,1.0,Dataset1_Kaggle_Style,1938972
149,Nissan,Pathfinder,2007,17,56043,3296.6470588235293,2.0,Diesel,Manual,Good,3,2,Brown,Coupe,0,41.0,13960,13960.0,Mid-Range,Economy,0.7089241034195163,0.2910758965804837,600,0.0350877192982456,1.0,Dataset1_Kaggle_Style,1144720
150,Audi,Q5,2008,16,38990,2436.875,1.2,Petrol,Manual,Good,3,0,Gray,Coupe,1,41.2,26782,26782.0,Premium,Mid-Market,0.5443843353407506,0.4556156646592494,827,0.0214285714285714,1.0,Dataset1_Kaggle_Style,2196124
151,Toyota,Camry,2015,9,92711,10301.222222222224,1.2,Petrol,Manual,Good,3,5,Gray,Sedan,0,29.2,12368,12368.0,Mid-Range,Economy,0.5927291886195996,0.4072708113804004,607,0.0244897959183673,1.0,Dataset1_Kaggle_Style,1014176
152,Ford,Edge,2018,6,71720,11953.333333333334,1.4,Petrol,Automatic,Excellent,4,5,Black,Hatchback,0,39.4,14533,14533.0,Mid-Range,Economy,0.4522669882787472,0.5477330117212528,789,0.0304347826086956,1.0,Dataset1_Kaggle_Style,1191706
153,Mercedes,S-Class,2007,17,3003,176.64705882352942,2.7,Electric,Automatic,Excellent,4,5,Black,Wagon,1,113.0,42495,42495.0,Premium,Luxury,0.4444734949996731,0.5555265050003269,963,0.0473684210526315,1.0,Dataset1_Kaggle_Style,3484590
154,BMW,7 Series,2020,4,322555,80638.75,1.4,Petrol,Automatic,Good,3,1,Brown,Convertible,1,33.4,22592,22592.0,Mid-Range,Mid-Market,0.2615062761506276,0.7384937238493724,1353,0.0318181818181818,1.0,Dataset1_Kaggle_Style,1852544
155,Ford,Edge,2019,5,69797,13959.4,2.4,Petrol,Automatic,Fair,2,0,Green,Sedan,0,29.4,19363,19363.0,Mid-Range,Economy,0.3405646561999795,0.6594353438000204,936,0.0533333333333333,1.0,Dataset1_Kaggle_Style,1587766
156,Audi,Q5,2014,10,99719,9971.9,3.5,Hybrid,Manual,Excellent,4,1,Gray,Coupe,1,40.5,55368,55368.0,Luxury,Luxury,0.2653646109754803,0.7346353890245196,1035,0.07,1.0,Dataset1_Kaggle_Style,4540176
157,Honda,Fit,2013,11,52662,4787.454545454545,3.5,Diesel,Automatic,Good,3,4,Gray,Wagon,0,35.0,21046,21046.0,Mid-Range,Mid-Market,0.5110811689820192,0.4889188310179808,690,0.0686274509803921,1.0,Dataset1_Kaggle_Style,1725772
158,Toyota,Highlander,2015,9,96996,10777.333333333334,3.0,Diesel,Automatic,Excellent,4,1,Gray,Coupe,0,38.0,33218,33218.0,Premium,Mid-Market,0.3514389472451091,0.6485610527548908,726,0.0612244897959183,1.0,Dataset1_Kaggle_Style,2723876
159,Toyota,Prius,2020,4,5960,1490.0,2.7,Electric,Manual,Poor,1,5,Black,Hatchback,0,139.0,14428,14428.0,Mid-Range,Economy,0.356696985910469,0.643303014089531,1027,0.0613636363636363,1.0,Dataset1_Kaggle_Style,1183096
160,Ford,Focus,2014,10,21365,2136.5,1.0,Petrol,Automatic,Fair,2,3,Gray,Coupe,0,32.0,12408,12408.0,Mid-Range,Economy,0.6171315724512466,0.3828684275487534,540,0.02,1.0,Dataset1_Kaggle_Style,1017456
161,Ford,F-150,2021,3,104543,34847.666666666664,2.4,Petrol,Automatic,Good,3,0,White,Convertible,0,30.4,25779,25779.0,Premium,Mid-Market,0.1888039271216841,0.8111960728783159,1060,0.055813953488372,1.0,Dataset1_Kaggle_Style,2113878
162,Toyota,Highlander,2023,1,11260,11260.0,2.4,Petrol,Manual,Good,3,0,White,SUV,0,36.4,34356,34356.0,Premium,Mid-Market,0.0550115524260094,0.9449884475739906,1185,0.0585365853658536,1.0,Dataset1_Kaggle_Style,2817192
163,Nissan,Titan,2006,18,4073,226.27777777777777,2.7,Petrol,Manual,Fair,2,1,Black,Wagon,0,36.2,11930,11930.0,Mid-Range,Economy,0.7510953473815982,0.2489046526184017,642,0.046551724137931,1.0,Dataset1_Kaggle_Style,978260
164,Ford,Focus,2006,18,77586,4310.333333333333,3.5,Petrol,Automatic,Excellent,4,3,Black,Coupe,0,19.0,18097,18097.0,Mid-Range,Economy,0.6654712830656044,0.3345287169343955,690,0.0603448275862069,1.0,Dataset1_Kaggle_Style,1483954
165,Hyundai,Accent,2010,14,90238,6445.571428571428,1.8,Petrol,Manual,Poor,1,3,Black,Hatchback,0,29.8,5028,5028.0,Budget,Budget,0.8477655322756449,0.1522344677243551,588,0.0333333333333333,1.0,Dataset1_Kaggle_Style,412296
166,Audi,A3,2023,1,8875,8875.0,3.5,Diesel,Automatic,Good,3,1,Silver,Wagon,1,32.0,58528,58528.0,Luxury,Luxury,0.0330425588157546,0.9669574411842452,1966,0.0853658536585365,1.0,Dataset1_Kaggle_Style,4799296
167,Toyota,Sienna,2012,12,96326,8027.166666666667,3.0,Petrol,Automatic,Excellent,4,2,Brown,SUV,0,29.0,30282,30282.0,Premium,Mid-Market,0.442135514535205,0.557864485464795,660,0.0576923076923076,1.0,Dataset1_Kaggle_Style,2483124
168,Nissan,Rogue,2007,17,58040,3414.1176470588234,3.0,Petrol,Automatic,Good,3,4,Black,Wagon,0,31.0,13312,13312.0,Mid-Range,Economy,0.7186337504227258,0.2813662495772742,660,0.0526315789473684,1.0,Dataset1_Kaggle_Style,1091584
169,Toyota,Highlander,2018,6,36707,6117.833333333333,2.7,Diesel,Manual,Good,3,1,Green,Convertible,0,37.6,36195,36195.0,Premium,Mid-Market,0.2489884842826019,0.7510115157173981,898,0.058695652173913,1.0,Dataset1_Kaggle_Style,2967990
170,Nissan,Altima,2020,4,88671,22167.75,2.0,Petrol,Automatic,Poor,1,5,Silver,Convertible,0,25.0,13558,13558.0,Mid-Range,Economy,0.3710919380276464,0.6289080619723536,960,0.0454545454545454,1.0,Dataset1_Kaggle_Style,1111756
171,Ford,Escape,2005,19,27171,1430.0526315789473,2.0,Diesel,Automatic,Fair,2,3,Black,Convertible,0,35.0,10641,10641.0,Mid-Range,Economy,0.7812339384469892,0.2187660615530108,600,0.0338983050847457,1.0,Dataset1_Kaggle_Style,872562
172,Hyundai,Sonata,2007,17,10783,634.2941176470588,1.0,Electric,Automatic,Good,3,4,Red,Hatchback,0,104.0,10811,10811.0,Mid-Range,Economy,0.7587422731025864,0.2412577268974136,540,0.0175438596491228,1.0,Dataset1_Kaggle_Style,886502
173,BMW,5 Series,2022,2,16763,8381.5,2.0,Diesel,Automatic,Good,3,1,Blue,SUV,1,39.0,61962,61962.0,Luxury,Luxury,0.0606409751068797,0.9393590248931204,1620,0.0476190476190476,1.0,Dataset1_Kaggle_Style,5080884
174,Ford,Edge,2013,11,35176,3197.818181818182,1.6,Petrol,Automatic,Fair,2,4,Gray,Convertible,0,40.6,13402,13402.0,Mid-Range,Economy,0.6214338172984577,0.3785661827015423,576,0.0313725490196078,1.0,Dataset1_Kaggle_Style,1098964
175,Audi,A6,2010,14,37892,2706.5714285714284,1.6,Hybrid,Automatic,Good,3,2,Gray,Coupe,1,51.2,32365,32365.0,Premium,Luxury,0.4638449432618239,0.5361550567381761,864,0.0296296296296296,1.0,Dataset1_Kaggle_Style,2653930
176,BMW,5 Series,2005,19,81886,4309.789473684211,1.2,Petrol,Automatic,Good,3,3,White,SUV,1,35.2,18364,18364.0,Mid-Range,Economy,0.6741891987793627,0.3258108012206373,827,0.0203389830508474,1.0,Dataset1_Kaggle_Style,1505848
177,Volkswagen,Passat,2014,10,78355,7835.5,4.0,Diesel,Automatic,Good,3,2,Red,Convertible,0,36.0,33354,33354.0,Premium,Mid-Market,0.3748547437867826,0.6251452562132174,720,0.08,1.0,Dataset1_Kaggle_Style,2735028
178,Volkswagen,Jetta,2010,14,43537,3109.785714285714,1.6,Petrol,Automatic,Good,3,2,Blue,SUV,0,37.6,19275,19275.0,Mid-Range,Economy,0.59227921734532,0.40772078265468,576,0.0296296296296296,1.0,Dataset1_Kaggle_Style,1580550
179,Audi,A4,2016,8,75885,9485.625,1.8,Petrol,Automatic,Fair,2,3,Gray,Wagon,1,26.8,22564,22564.0,Mid-Range,Mid-Market,0.4148947204646821,0.5851052795353179,1058,0.0375,1.0,Dataset1_Kaggle_Style,1850248
180,Hyundai,Tucson,2008,16,10645,665.3125,5.0,Electric,Automatic,Good,3,5,Gray,Coupe,0,127.0,27086,27086.0,Premium,Mid-Market,0.5415834546254612,0.4584165453745388,780,0.0892857142857142,1.0,Dataset1_Kaggle_Style,2221052
181,BMW,X1,2017,7,2568,366.8571428571428,1.8,Petrol,Automatic,Good,3,2,Silver,Sedan,1,30.8,43448,43448.0,Premium,Luxury,0.2436986492132015,0.7563013507867985,1146,0.0382978723404255,1.0,Dataset1_Kaggle_Style,3562736
182,Volkswagen,Passat,2021,3,103428,34476.0,1.8,Diesel,Manual,Fair,2,1,White,Convertible,0,35.4,25993,25993.0,Premium,Mid-Market,0.187541024599131,0.812458975400869,999,0.041860465116279,1.0,Dataset1_Kaggle_Style,2131426
183,Ford,Escape,2012,12,3928,327.3333333333333,1.6,Petrol,Automatic,Excellent,4,1,Silver,Coupe,0,26.6,22953,22953.0,Mid-Range,Mid-Market,0.51114944731966,0.4888505526803399,576,0.0307692307692307,1.0,Dataset1_Kaggle_Style,1882146
184,Hyundai,Accent,2007,17,14163,833.1176470588235,1.0,Diesel,Manual,Good,3,4,Green,Hatchback,0,45.0,8515,8515.0,Budget,Budget,0.7997177466776432,0.2002822533223568,540,0.0175438596491228,1.0,Dataset1_Kaggle_Style,698230
185,Volkswagen,Jetta,2016,8,59424,7428.0,3.5,Electric,Automatic,Fair,2,1,Green,Wagon,0,100.0,30571,30571.0,Premium,Mid-Market,0.3435614438169676,0.6564385561830324,827,0.0729166666666666,1.0,Dataset1_Kaggle_Style,2506822
186,Chevrolet,Cruze,2011,13,26334,2025.692307692308,2.7,Petrol,Manual,Good,3,1,Silver,Convertible,0,32.2,20550,20550.0,Mid-Range,Mid-Market,0.5585392051557465,0.4414607948442535,642,0.0509433962264151,1.0,Dataset1_Kaggle_Style,1685100
187,Chevrolet,Silverado,2016,8,104500,13062.5,1.4,Petrol,Automatic,Good,3,4,White,Sedan,0,38.4,12268,12268.0,Mid-Range,Economy,0.5660110372152257,0.4339889627847743,676,0.0291666666666666,1.0,Dataset1_Kaggle_Style,1005976
188,Audi,Q3,2006,18,17689,982.7222222222222,1.2,Diesel,Automatic,Good,3,0,Blue,Wagon,1,36.6,22988,22988.0,Mid-Range,Mid-Market,0.610293619041161,0.389706380958839,827,0.0206896551724137,1.0,Dataset1_Kaggle_Style,1885016
189,Ford,Focus,2018,6,597,99.5,3.0,Hybrid,Automatic,Fair,2,3,White,Coupe,0,41.0,19566,19566.0,Mid-Range,Economy,0.3801558639042007,0.6198441360957992,924,0.0652173913043478,1.0,Dataset1_Kaggle_Style,1604412
190,Honda,Accord,2009,15,17880,1192.0,2.4,Petrol,Automatic,Good,3,1,Black,Wagon,0,23.4,17157,17157.0,Mid-Range,Economy,0.6361727845282779,0.3638272154717221,624,0.0436363636363636,1.0,Dataset1_Kaggle_Style,1406874
191,Mercedes,S-Class,2013,11,43146,3922.363636363637,3.0,Diesel,Manual,Excellent,4,4,Brown,Coupe,1,39.0,53799,53799.0,Luxury,Luxury,0.2902412960593148,0.7097587039406852,990,0.0588235294117647,1.0,Dataset1_Kaggle_Style,4411518
192,Ford,F-150,2015,9,23575,2619.4444444444443,1.2,Petrol,Automatic,Excellent,4,2,Silver,SUV,0,28.2,21234,21234.0,Mid-Range,Mid-Market,0.4587857470561247,0.5412142529438753,607,0.0244897959183673,1.0,Dataset1_Kaggle_Style,1741188
193,Volkswagen,Beetle,2009,15,38272,2551.4666666666667,3.0,Petrol,Automatic,Fair,2,2,Black,Convertible,0,26.0,20904,20904.0,Mid-Range,Mid-Market,0.5893446487505893,0.4106553512494106,660,0.0545454545454545,1.0,Dataset1_Kaggle_Style,1714128
194,BMW,5 Series,2007,17,104615,6153.823529411765,3.5,Petrol,Automatic,Good,3,5,White,Sedan,1,19.0,24516,24516.0,Mid-Range,Mid-Market,0.5810376649121608,0.4189623350878392,1035,0.0614035087719298,1.0,Dataset1_Kaggle_Style,2010312
195,Volkswagen,Beetle,2021,3,121797,40599.0,3.0,Diesel,Manual,Fair,2,1,White,Hatchback,0,35.0,20307,20307.0,Mid-Range,Mid-Market,0.228076177443266,0.771923822556734,1122,0.0697674418604651,1.0,Dataset1_Kaggle_Style,1665174
196,Toyota,Highlander,2006,18,15460,858.8888888888889,4.0,Hybrid,Manual,Good,3,3,Gray,SUV,0,43.0,24201,24201.0,Mid-Range,Mid-Market,0.5979967110180894,0.4020032889819106,720,0.0689655172413793,1.0,Dataset1_Kaggle_Style,1984482
197,Volkswagen,Beetle,2005,19,31007,1631.9473684210527,3.0,Petrol,Automatic,Good,3,4,Green,Convertible,0,26.0,21009,21009.0,Mid-Range,Mid-Market,0.6439695639648189,0.3560304360351811,660,0.0508474576271186,1.0,Dataset1_Kaggle_Style,1722738
198,BMW,X3,2011,13,39830,3063.846153846154,3.5,Petrol,Manual,Fair,2,5,Blue,Sedan,1,21.0,24428,24428.0,Mid-Range,Mid-Market,0.5155865788847466,0.4844134211152534,1035,0.0660377358490566,1.0,Dataset1_Kaggle_Style,2003096
199,Nissan,Altima,2018,6,148906,24817.666666666668,3.5,Diesel,Manual,Excellent,4,5,Silver,SUV,0,36.0,23866,23866.0,Mid-Range,Mid-Market,0.3345787096414431,0.6654212903585569,965,0.0760869565217391,1.0,Dataset1_Kaggle_Style,1957012
200,Audi,A3,2009,15,329186,21945.733333333334,1.6,Petrol,Manual,Excellent,4,4,Green,Sedan,1,40.6,1029,1029.0,Budget,Budget,0.9668374746205164,0.0331625253794837,864,0.029090909090909,1.0,Dataset1_Kaggle_Style,84378
201,Nissan,Pathfinder,2023,1,13420,13420.0,3.5,Hybrid,Automatic,Good,3,4,Red,Wagon,0,35.5,28034,28034.0,Premium,Mid-Market,0.0665911966438036,0.9334088033561964,1311,0.0853658536585365,1.0,Dataset1_Kaggle_Style,2298788
202,BMW,X1,2015,9,64910,7212.222222222223,1.4,Petrol,Manual,Excellent,4,4,White,Sedan,1,40.4,30353,30353.0,Premium,Luxury,0.3722623208487581,0.6277376791512419,930,0.0285714285714285,1.0,Dataset1_Kaggle_Style,2488946
203,Chevrolet,Tahoe,2006,18,23743,1319.0555555555557,2.0,Petrol,Automatic,Good,3,4,Gray,SUV,0,30.0,12340,12340.0,Mid-Range,Economy,0.7447248655357881,0.2552751344642119,600,0.0344827586206896,1.0,Dataset1_Kaggle_Style,1011880
