brand,model,fuel_type,transmission,condition,color,body_type,year,age,mileage,mileage_per_year,engine_size,owner_count,price_local
20,37,4,0,2,2,5,2007,17,21228,1248.7058823529412,1.8,1,19295.0
6,146,3,1,2,6,1,2012,12,21383,1781.9166666666667,5.0,3,25535.0
20,107,1,0,2,7,0,2014,10,31655,3165.5,1.8,0,29971.0
14,124,2,1,0,5,7,2023,1,20333,20333.0,1.2,0,68772.0
20,107,1,0,0,7,5,2007,17,5678,334.0,4.0,1,33920.0
15,144,4,0,2,3,3,2015,9,7869,874.3333333333334,1.6,4,15653.0
4,98,1,0,1,5,0,2015,9,1700,188.88888888888889,4.0,0,27170.0
14,5,4,0,1,3,3,2021,3,31767,10589.0,4.0,1,46101.0
15,90,4,0,0,1,5,2020,4,154444,38611.0,1.2,1,23678.0
22,103,1,0,2,1,6,2011,13,6146,472.7692307692308,1.8,0,24022.0
4,55,1,0,1,3,0,2008,16,146184,9136.5,3.5,1,13277.0
15,144,3,0,0,1,7,2023,1,66093,66093.0,5.0,1,40559.0
6,67,2,0,2,3,0,2016,8,50736,6342.0,1.2,5,20668.0
20,119,3,1,2,7,5,2019,5,51821,10364.2,3.5,3,29647.0
3,140,4,1,1,6,0,2015,9,87644,9738.222222222224,3.0,1,17464.0
20,30,1,0,2,3,0,2009,15,5653,376.8666666666667,3.5,5,22059.0
0,9,1,0,1,5,5,2009,15,35135,2342.333333333333,2.0,5,22301.0
0,9,2,1,2,5,1,2019,5,59716,11943.2,2.7,1,58853.0
22,103,4,1,2,2,5,2022,2,44193,22096.5,3.0,4,30499.0
1,3,4,0,2,7,0,2015,9,89421,9935.666666666666,2.7,0,59613.0
4,54,3,1,2,3,7,2016,8,3750,468.75,1.8,5,13930.0
5,105,4,1,0,1,7,2006,18,58672,3259.555555555556,1.8,5,11262.0
20,132,4,0,1,2,5,2019,5,38181,7636.2,2.0,4,21014.0
15,144,4,0,0,6,0,2008,16,23834,1489.625,1.0,2,18178.0
6,48,4,1,1,5,3,2022,2,20796,10398.0,4.0,4,15223.0
14,5,1,0,2,2,3,2010,14,48488,3463.428571428572,2.7,2,37678.0
15,144,4,0,2,2,6,2023,1,110818,110818.0,1.2,2,20458.0
5,28,1,0,0,6,5,2015,9,34276,3808.444444444444,2.0,4,27802.0
4,47,4,1,2,6,5,2006,18,87069,4837.166666666667,3.0,3,12254.0
5,122,4,0,2,0,3,2012,12,25721,2143.4166666666665,1.4,4,14253.0
5,14,4,0,1,6,3,2015,9,5401,600.1111111111111,1.2,5,12937.0
5,122,1,0,2,3,3,2009,15,3173,211.53333333333333,3.5,0,24776.0
4,52,4,0,2,4,7,2022,2,2634,1317.0,1.8,4,17771.0
3,133,1,0,0,0,7,2022,2,23913,11956.5,4.0,3,28929.0
1,1,1,0,1,2,6,2018,6,20566,3427.6666666666665,3.0,4,33528.0
0,114,1,0,1,4,6,2014,10,63281,6328.1,2.0,3,25186.0
14,43,1,0,2,7,1,2007,17,67899,3994.058823529412,2.7,0,38532.0
4,55,4,0,0,1,7,2013,11,2609,237.1818181818182,2.7,1,21655.0
15,90,4,0,1,0,5,2007,17,12495,735.0,2.4,3,14800.0
3,49,4,0,1,4,6,2015,9,16028,1780.888888888889,1.8,3,13430.0
0,8,4,0,2,6,0,2016,8,39660,4957.5,1.2,5,35844.0
22,81,3,1,2,1,5,2016,8,7804,975.5,3.5,3,36489.0
3,41,1,1,1,6,1,2007,17,7190,422.9411764705882,3.5,0,16091.0
5,122,4,0,0,6,3,2011,13,143932,11071.692307692309,1.8,2,13215.0
15,131,4,0,2,0,1,2018,6,81533,13588.833333333334,5.0,3,30508.0
4,55,3,1,0,2,5,2015,9,9962,1106.888888888889,2.4,0,30352.0
14,63,4,0,0,7,3,2011,13,26091,2007.0,5.0,5,48132.0
1,154,1,1,1,2,1,2014,10,21973,2197.3,5.0,5,37552.0
0,114,4,0,2,4,1,2015,9,78272,8696.888888888889,2.4,1,43928.0
0,8,4,1,1,6,5,2019,5,35689,7137.8,4.0,3,41595.0
4,54,3,0,2,3,6,2023,1,6839,6839.0,1.2,2,21652.0
5,58,4,0,1,2,0,2020,4,67160,16790.0,2.4,0,29183.0
22,143,1,0,2,2,1,2016,8,25282,3160.25,2.0,1,33797.0
4,98,3,1,0,0,0,2022,2,15253,7626.5,2.4,2,34475.0
15,131,1,0,1,2,7,2017,7,23540,3362.8571428571427,4.0,1,20846.0
22,70,1,0,0,3,7,2009,15,34433,2295.5333333333333,2.7,2,24681.0
1,152,4,0,2,3,5,2008,16,21012,1313.25,1.6,4,29433.0
1,1,1,0,2,4,5,2018,6,13847,2307.833333333333,1.0,4,46023.0
15,15,1,0,0,6,6,2012,12,25416,2118.0,2.7,4,22874.0
22,23,2,1,0,4,3,2013,11,967,87.9090909090909,2.7,1,30826.0
5,36,1,1,1,3,0,2023,1,74029,74029.0,1.4,4,21472.0
22,70,1,0,2,4,1,2007,17,9373,551.3529411764706,1.4,0,19273.0
6,134,4,0,2,1,3,2009,15,2244,149.6,1.8,0,15074.0
6,48,1,0,2,7,7,2022,2,53022,26511.0,1.4,4,18178.0
1,3,1,0,2,6,7,2005,19,74346,3912.947368421053,1.8,2,18938.0
20,37,1,0,1,3,0,2012,12,84054,7004.5,2.7,2,21867.0
3,133,4,1,1,7,0,2023,1,34012,34012.0,1.0,1,18815.0
0,8,3,0,0,4,3,2021,3,11493,3831.0,1.2,2,51219.0
4,98,4,0,2,7,3,2021,3,66823,22274.33333333333,1.2,3,15707.0
3,140,4,0,2,1,6,2015,9,60150,6683.333333333333,5.0,2,22811.0
22,21,1,0,2,1,1,2006,18,14136,785.3333333333334,1.6,0,20610.0
14,124,1,1,2,5,1,2010,14,116862,8347.285714285714,3.0,5,28062.0
0,9,4,1,2,7,1,2018,6,5511,918.5,1.2,2,41427.0
22,23,1,0,0,6,7,2007,17,202818,11930.470588235294,5.0,1,21165.0
0,111,4,0,2,1,7,2016,8,98394,12299.25,4.0,2,40385.0
14,63,4,0,0,6,3,2008,16,58221,3638.8125,5.0,1,52626.0
14,124,4,0,0,7,6,2016,8,139639,17454.875,3.0,3,44478.0
5,14,3,0,3,1,5,2017,7,64062,9151.714285714286,2.4,4,15983.0
1,153,4,0,2,5,6,2006,18,10564,586.8888888888889,3.5,3,34705.0
4,55,4,0,2,7,7,2006,18,29183,1621.2777777777778,2.7,0,13753.0
14,5,1,0,2,6,3,2019,5,3709,741.8,1.0,5,33741.0
22,81,4,0,1,2,6,2021,3,24686,8228.666666666666,1.8,3,20906.0
20,132,1,0,2,5,3,2011,13,67662,5204.769230769231,3.0,3,16915.0
22,23,3,0,2,7,0,2018,6,24424,4070.6666666666665,5.0,0,57722.0
6,48,1,0,2,1,0,2016,8,20045,2505.625,1.6,0,27467.0
3,133,4,0,1,3,5,2021,3,45237,15079.0,1.2,4,16734.0
3,49,4,1,1,7,7,2018,6,102866,17144.333333333332,2.0,4,9357.0
4,55,1,0,2,0,0,2010,14,2437,174.07142857142858,1.2,2,18243.0
5,105,4,0,1,6,5,2023,1,24344,24344.0,1.4,1,25076.0
1,2,4,0,1,1,1,2010,14,8613,615.2142857142857,2.7,0,36525.0
0,8,4,1,3,1,3,2022,2,59430,29715.0,1.4,3,18817.0
4,52,4,0,1,0,1,2009,15,5587,372.4666666666666,1.2,3,10819.0
6,13,2,0,2,3,1,2010,14,54652,3903.714285714286,2.0,4,18109.0
1,154,1,0,1,5,5,2006,18,16856,936.4444444444443,1.4,1,26234.0
22,103,4,0,2,2,3,2012,12,11089,924.0833333333334,1.0,0,18553.0
0,111,4,0,2,1,5,2019,5,137719,27543.8,5.0,4,54093.0
1,152,2,0,0,4,6,2019,5,934,186.8,1.4,1,68094.0
6,48,4,1,0,5,1,2015,9,28792,3199.1111111111118,2.0,0,25927.0
15,144,1,0,0,5,3,2005,19,1093,57.526315789473685,1.4,3,11174.0
15,144,4,0,3,5,1,2022,2,33043,16521.5,3.0,3,18070.0
1,154,3,1,0,3,6,2016,8,34762,4345.25,2.4,4,41606.0
0,8,1,0,0,7,7,2016,8,19405,2425.625,1.8,1,45480.0
14,63,4,0,2,0,6,2015,9,7087,787.4444444444445,1.2,3,38820.0
4,98,4,0,2,6,7,2012,12,23611,1967.5833333333333,3.0,1,17850.0
3,140,4,0,1,0,3,2011,13,55777,4290.538461538462,1.8,4,8915.0
5,105,3,0,2,1,3,2006,18,76253,4236.277777777777,2.4,2,12976.0
3,140,4,0,2,0,6,2015,9,37831,4203.444444444444,3.0,1,20048.0
1,1,1,1,1,6,1,2014,10,44559,4455.9,1.6,5,23521.0
0,110,4,0,0,7,0,2007,17,11195,658.5294117647059,3.0,1,53115.0
4,47,3,0,3,1,1,2014,10,16936,1693.6,1.0,4,9688.0
6,134,1,0,0,7,0,2022,2,8830,4415.0,5.0,5,45438.0
0,9,4,0,1,1,5,2018,6,14337,2389.5,2.0,2,41202.0
4,98,4,1,0,6,3,2022,2,12737,6368.5,1.2,3,18671.0
15,144,4,0,1,7,6,2012,12,36641,3053.4166666666665,2.7,0,17827.0
22,23,1,0,0,6,5,2014,10,41355,4135.5,1.8,4,27365.0
3,89,4,1,0,6,1,2017,7,144973,20710.42857142857,1.4,0,18476.0
3,133,4,0,1,3,0,2012,12,10881,906.75,1.2,2,13401.0
3,133,2,1,0,0,7,2008,16,51315,3207.1875,2.7,5,14907.0
20,37,4,0,1,1,3,2008,16,84984,5311.5,2.4,2,8559.0
1,152,1,1,1,5,0,2009,15,41076,2738.4,3.0,1,35424.0
3,41,4,1,2,5,1,2005,19,14718,774.6315789473684,2.7,0,15118.0
4,55,4,1,2,7,1,2021,3,15227,5075.666666666667,4.0,0,29207.0
1,2,4,0,1,6,6,2006,18,2002,111.22222222222224,1.6,2,18809.0
0,9,1,0,1,0,5,2012,12,18224,1518.6666666666667,1.2,5,24250.0
15,131,4,1,2,1,3,2011,13,68246,5249.692307692308,1.2,0,11482.0
5,58,3,0,2,7,6,2019,5,2434,486.8,1.2,3,23263.0
0,9,4,1,2,6,0,2009,15,12377,825.1333333333333,4.0,2,49292.0
3,133,4,1,2,3,5,2006,18,61248,3402.6666666666665,5.0,1,20461.0
15,15,3,0,2,5,3,2011,13,76312,5870.153846153846,2.0,1,15342.0
20,30,4,1,1,5,0,2012,12,30377,2531.4166666666665,2.4,1,21187.0
0,110,4,0,1,1,3,2011,13,59878,4606.0,5.0,0,34100.0
14,63,4,0,1,1,3,2011,13,24547,1888.2307692307693,2.0,2,25541.0
20,107,1,1,2,1,7,2018,6,8712,1452.0,1.2,1,19997.0
5,122,1,0,2,7,7,2022,2,25387,12693.5,1.6,2,27616.0
15,123,4,0,1,1,5,2010,14,43371,3097.928571428572,1.4,0,14960.0
6,134,4,0,1,2,7,2008,16,147876,9242.25,4.0,3,10065.0
4,54,1,1,2,7,0,2014,10,3561,356.1,1.6,3,18317.0
20,132,3,0,0,0,7,2022,2,35402,17701.0,1.8,3,30892.0
0,111,4,0,2,6,6,2016,8,19943,2492.875,2.4,0,42543.0
6,13,3,1,2,5,6,2020,4,35495,8873.75,3.0,1,22996.0
4,98,4,0,0,4,6,2011,13,1213,93.3076923076923,4.0,0,24899.0
15,90,4,1,2,4,3,2010,14,18772,1340.857142857143,1.2,2,11761.0
4,54,4,0,2,7,1,2009,15,85703,5713.533333333334,2.7,3,13348.0
22,23,4,0,1,6,5,2007,17,40365,2374.4117647058824,1.4,2,13313.0
3,133,4,1,2,3,6,2016,8,29944,3743.0,3.0,0,20752.0
22,81,3,1,2,1,5,2019,5,16810,3362.0,3.5,4,35706.0
5,122,4,0,1,5,7,2014,10,17694,1769.4,5.0,4,21613.0
4,98,4,0,2,3,3,2023,1,24152,24152.0,1.6,0,21942.0
1,1,4,0,1,2,5,2020,4,90263,22565.75,1.4,1,34820.0
14,26,1,0,1,7,6,2015,9,170886,18987.33333333333,3.5,5,25251.0
6,48,3,1,1,1,6,2012,12,28871,2405.9166666666665,2.0,2,12945.0
20,37,4,0,2,2,3,2007,17,24990,1470.0,3.5,0,20708.0
15,123,4,1,0,6,3,2011,13,93719,7209.153846153846,3.0,0,17316.0
14,63,4,0,2,2,0,2011,13,27835,2141.153846153846,2.4,4,41878.0
1,3,4,0,1,0,3,2018,6,40150,6691.666666666667,1.6,3,25406.0
4,54,4,1,2,6,1,2006,18,13129,729.3888888888889,1.4,3,10047.0
0,9,4,1,2,7,1,2014,10,68031,6803.1,3.5,5,35958.0
3,41,1,1,0,0,6,2023,1,37963,37963.0,1.6,1,25700.0
20,75,4,1,2,0,7,2013,11,82783,7525.727272727273,1.4,1,13846.0
14,63,4,0,1,1,3,2020,4,75873,18968.25,5.0,5,36487.0
3,41,4,0,0,6,1,2023,1,12103,12103.0,1.4,1,29488.0
1,1,1,0,2,7,1,2022,2,62874,31437.0,5.0,4,69208.0
20,107,4,0,0,3,0,2013,11,80485,7316.818181818182,3.0,0,39598.0
15,123,4,0,1,3,7,2020,4,21240,5310.0,1.6,1,19195.0
14,26,1,0,1,0,7,2017,7,9473,1353.2857142857142,3.0,4,35602.0
3,140,4,1,2,1,3,2014,10,131,13.1,5.0,2,19378.0
5,14,4,1,0,2,0,2018,6,29974,4995.666666666667,3.5,0,40786.0
15,123,4,0,2,3,7,2016,8,21726,2715.75,1.8,5,16477.0
22,81,2,0,2,0,7,2023,1,40473,40473.0,2.4,2,38181.0
1,3,4,1,2,4,5,2011,13,10415,801.1538461538462,1.8,3,34771.0
3,41,3,1,2,2,0,2019,5,98186,19637.2,1.0,3,17903.0
0,114,4,0,1,6,7,2020,4,14903,3725.75,1.2,0,32224.0
0,7,4,0,1,3,5,2012,12,12836,1069.6666666666667,4.0,1,40014.0
0,7,1,0,0,5,5,2014,10,32765,3276.5,1.8,0,54383.0
3,145,4,1,0,4,7,2008,16,34542,2158.875,2.0,1,13391.0
5,28,4,0,2,7,3,2023,1,12109,12109.0,2.4,5,25074.0
4,54,4,0,2,4,5,2023,1,15863,15863.0,1.2,3,22944.0
3,145,3,1,2,5,5,2019,5,9298,1859.6,3.5,0,34004.0
22,143,4,0,1,6,0,2018,6,63374,10562.333333333334,3.0,0,31623.0
15,104,4,1,0,2,3,2005,19,73503,3868.578947368421,2.0,5,8501.0
22,23,4,0,1,5,3,2020,4,31025,7756.25,1.2,1,18797.0
1,2,4,0,2,6,5,2014,10,62603,6260.3,1.2,3,34566.0
22,70,4,0,3,6,0,2023,1,66578,66578.0,1.4,3,18436.0
0,110,4,0,2,1,0,2007,17,7440,437.6470588235294,1.0,1,31535.0
5,36,4,1,1,4,0,2009,15,169332,11288.8,3.0,5,8412.0
20,75,1,0,0,5,0,2013,11,86027,7820.636363636364,3.5,1,34944.0
3,145,4,0,1,0,6,2022,2,11438,5719.0,4.0,5,17582.0
15,90,4,0,0,6,7,2015,9,10299,1144.3333333333333,1.6,1,22729.0
0,9,1,1,2,4,5,2020,4,6714,1678.5,1.8,3,47301.0
20,75,2,0,0,5,5,2006,18,7446,413.6666666666667,2.4,3,28877.0
22,81,1,0,0,0,5,2016,8,68948,8618.5,1.0,0,30872.0
1,153,4,0,0,7,3,2010,14,31711,2265.0714285714284,1.4,5,25561.0
0,8,1,0,0,0,3,2015,9,76377,8486.333333333334,1.4,3,32380.0
1,153,3,0,2,5,0,2012,12,68571,5714.25,1.2,5,29647.0
14,26,4,0,3,2,7,2016,8,46394,5799.25,2.7,5,19289.0
15,90,4,1,2,2,3,2006,18,57976,3220.8888888888887,1.8,2,9009.0
22,23,4,0,1,5,1,2013,11,926,84.18181818181819,1.0,2,19083.0
3,140,3,0,0,0,5,2019,5,18682,3736.4,5.0,1,47553.0
14,26,4,0,2,0,5,2006,18,50780,2821.1111111111118,1.2,5,20800.0
20,132,4,0,0,3,6,2005,19,469,24.68421052631579,1.0,1,13111.0
14,63,4,0,0,6,6,2014,10,1676,167.6,2.0,1,52178.0
0,7,1,0,0,5,1,2006,18,95489,5304.944444444444,3.0,0,38417.0
6,13,4,0,2,6,6,2016,8,57604,7200.5,4.0,2,22131.0
6,134,1,1,0,6,7,2012,12,15419,1284.9166666666667,2.4,2,18176.0
3,133,1,0,1,4,0,2009,15,58231,3882.0666666666666,1.8,3,11785.0
15,131,4,0,2,7,0,2005,19,78620,4137.894736842105,5.0,2,23188.0
6,146,4,0,1,4,5,2019,5,18321,3664.2,1.4,3,17713.0
3,133,4,0,3,5,0,2010,14,1835,131.07142857142858,5.0,5,14466.0
22,143,3,0,2,6,6,2016,8,134988,16873.5,5.0,0,36928.0
1,2,1,0,1,2,1,2012,12,21169,1764.0833333333333,2.7,1,42799.0
14,43,3,0,0,7,7,2017,7,5629,804.1428571428571,3.5,1,68136.0
5,28,4,0,1,3,0,2023,1,33849,33849.0,1.6,5,22068.0
20,119,4,0,2,2,5,2005,19,73151,3850.052631578948,3.0,3,17139.0
4,47,4,0,2,6,5,2015,9,12528,1392.0,1.8,4,17258.0
0,8,4,1,2,2,7,2005,19,15700,826.3157894736842,2.0,5,17386.0
14,62,3,0,1,6,6,2012,12,13900,1158.3333333333333,1.8,3,31157.0
1,152,4,0,1,3,0,2009,15,239412,15960.8,3.5,5,15737.0
0,8,4,1,0,5,6,2021,3,10995,3665.0,5.0,0,74303.0
20,107,4,1,2,4,5,2012,12,42844,3570.333333333333,4.0,5,22456.0
1,2,4,1,1,2,1,2014,10,129690,12969.0,2.4,5,21789.0
5,58,4,0,1,0,0,2006,18,7943,441.27777777777777,2.4,2,17582.0
20,30,4,0,0,3,1,2013,11,176772,16070.181818181818,1.0,3,12560.0
3,133,1,1,2,0,7,2007,17,147325,8666.176470588236,1.2,0,6001.0
20,75,4,0,1,5,0,2022,2,107955,53977.5,2.4,1,25779.0
1,3,1,1,1,2,5,2011,13,12075,928.8461538461538,2.7,4,31769.0
0,8,4,1,2,4,0,2019,5,50263,10052.6,1.6,4,37719.0
14,26,1,0,1,0,5,2022,2,71541,35770.5,2.0,3,46623.0
14,63,4,0,2,4,3,2007,17,213534,12560.823529411764,4.0,5,17204.0
0,111,3,0,1,2,5,2018,6,9948,1658.0,5.0,2,67546.0
20,107,1,0,2,1,5,2006,18,72627,4034.8333333333335,3.5,5,17720.0
0,111,4,0,2,0,7,2018,6,20685,3447.5,1.4,3,33954.0
5,36,4,0,1,4,0,2015,9,9656,1072.888888888889,2.4,4,21625.0
4,52,4,0,0,3,1,2020,4,27355,6838.75,4.0,4,30324.0
5,122,1,1,1,6,5,2012,12,78954,6579.5,1.4,5,10865.0
20,37,4,0,2,6,0,2011,13,31260,2404.6153846153848,4.0,5,24699.0
1,153,4,0,1,7,5,2015,9,38557,4284.111111111111,2.4,5,34623.0
3,133,4,0,2,2,6,2007,17,266535,15678.529411764706,5.0,1,10349.0
0,7,3,0,2,3,6,2021,3,25467,8489.0,4.0,2,64110.0
14,63,3,0,1,2,6,2018,6,47777,7962.833333333333,5.0,2,54290.0
22,103,4,1,1,4,6,2010,14,22725,1623.2142857142858,4.0,4,16104.0
4,47,4,0,2,5,1,2012,12,24943,2078.583333333333,2.7,4,17994.0
5,105,1,0,2,7,7,2009,15,59477,3965.133333333333,1.4,3,11954.0
20,75,1,1,2,2,5,2012,12,138939,11578.25,1.2,3,11424.0
5,58,4,0,2,6,6,2006,18,39083,2171.277777777778,5.0,1,24900.0
0,8,4,0,1,6,0,2019,5,73137,14627.4,2.0,4,31946.0
6,146,1,1,2,7,6,2016,8,4671,583.875,1.6,3,15516.0
0,111,4,0,1,3,3,2021,3,11859,3953.0,2.7,1,38828.0
0,110,4,0,2,1,3,2005,19,34870,1835.2631578947369,1.2,2,16631.0
6,13,1,0,0,0,7,2019,5,1010,202.0,1.6,4,21780.0
4,54,4,0,0,4,1,2018,6,14574,2429.0,1.2,0,26533.0
20,75,3,1,2,2,3,2020,4,36428,9107.0,1.2,4,19536.0
0,9,4,0,2,4,0,2013,11,753,68.45454545454545,1.2,3,37550.0
4,47,3,0,2,1,6,2005,19,15363,808.578947368421,1.0,4,8632.0
0,110,4,0,1,1,3,2021,3,36080,12026.666666666666,1.6,0,35538.0
3,145,1,0,2,2,3,2017,7,42566,6080.857142857143,1.2,4,13572.0
15,144,4,1,3,1,1,2009,15,130017,8667.8,3.0,3,8794.0
15,144,4,0,1,4,3,2014,10,51830,5183.0,3.0,2,13089.0
14,43,4,1,0,2,6,2010,14,26784,1913.142857142857,4.0,3,43285.0
14,43,1,1,1,3,7,2023,1,133214,133214.0,4.0,1,41519.0
14,26,4,1,2,1,7,2017,7,76828,10975.42857142857,2.4,3,33463.0
14,5,4,0,2,0,7,2005,19,11157,587.2105263157895,2.0,1,25662.0
4,98,4,0,2,5,5,2019,5,7011,1402.2,5.0,4,30719.0
4,59,4,0,1,7,6,2018,6,56321,9386.833333333334,1.4,1,14898.0
5,14,1,0,3,2,3,2012,12,41035,3419.583333333333,5.0,5,12115.0
20,107,2,0,2,1,3,2014,10,77954,7795.4,2.4,4,18423.0
3,89,4,1,0,1,3,2013,11,67124,6102.181818181818,1.0,1,12327.0
22,103,4,0,2,7,1,2021,3,49069,16356.333333333334,3.0,3,33807.0
4,59,2,0,0,2,0,2013,11,214818,19528.90909090909,1.6,0,16350.0
3,41,1,1,2,2,6,2007,17,38134,2243.176470588235,2.0,4,9186.0
15,144,1,0,1,4,7,2015,9,6001,666.7777777777778,2.0,1,16162.0
6,134,4,0,2,4,3,2016,8,88092,11011.5,4.0,0,21665.0
15,104,4,0,0,2,5,2014,10,14507,1450.7,1.4,1,26053.0
4,59,4,0,2,2,1,2021,3,75096,25032.0,1.6,1,21524.0
22,23,4,0,2,7,0,2021,3,157452,52484.0,4.0,1,34615.0
0,8,1,1,2,4,3,2015,9,59667,6629.666666666667,3.5,3,34769.0
22,23,4,1,2,4,7,2008,16,45320,2832.5,1.4,1,12977.0
0,111,4,0,3,5,6,2011,13,30845,2372.692307692308,2.0,0,21026.0
14,26,3,1,1,6,5,2018,6,22660,3776.6666666666665,1.0,5,33301.0
5,28,4,0,2,5,7,2011,13,21770,1674.6153846153843,2.7,1,22419.0
20,132,3,0,2,6,1,2012,12,50581,4215.083333333333,2.7,5,20546.0
6,134,4,0,0,3,6,2005,19,69569,3661.5263157894738,3.0,2,13966.0
6,48,4,1,1,0,6,2008,16,56740,3546.25,2.0,4,8220.0
1,3,4,1,2,4,1,2016,8,11057,1382.125,1.0,3,34216.0
3,49,4,0,3,5,6,2007,17,34059,2003.470588235294,1.4,2,6152.0
22,70,4,0,3,0,5,2017,7,78424,11203.42857142857,1.0,2,13373.0
5,58,4,0,2,7,5,2010,14,32284,2306.0,1.8,0,21377.0
1,2,4,0,3,5,6,2015,9,38460,4273.333333333333,1.4,0,22130.0
15,131,1,0,3,3,3,2008,16,73731,4608.1875,1.2,5,5000.0
3,133,4,0,2,7,6,2020,4,54126,13531.5,1.4,5,14374.0
1,2,4,1,2,3,3,2011,13,26326,2025.076923076923,3.0,3,28861.0
20,107,4,0,1,3,6,2015,9,112886,12542.888888888889,4.0,3,16746.0
6,67,4,0,2,1,7,2005,19,8870,466.8421052631579,2.7,4,12206.0
22,21,4,0,2,7,0,2011,13,270366,20797.384615384617,1.4,1,6890.0
14,5,4,1,0,4,5,2016,8,6326,790.75,4.0,3,68207.0
22,23,4,0,2,3,6,2011,13,753,57.92307692307692,1.2,3,17409.0
15,123,4,0,3,1,5,2011,13,110372,8490.153846153846,1.8,5,7466.0
6,67,4,0,2,6,1,2014,10,14048,1404.8,5.0,1,31073.0
0,9,2,1,1,1,0,2020,4,65411,16352.75,5.0,4,56879.0
6,13,4,0,2,4,3,2012,12,83304,6942.0,5.0,0,22099.0
14,43,4,0,1,6,1,2013,11,97944,8904.0,1.0,4,21884.0
20,37,3,0,2,1,0,2013,11,238941,21721.90909090909,1.6,1,11655.0
15,104,3,1,0,1,1,2006,18,17409,967.1666666666666,2.7,0,22682.0
22,23,3,1,2,0,5,2017,7,61935,8847.857142857143,1.0,0,27131.0
5,105,4,1,1,0,7,2017,7,6130,875.7142857142857,1.8,0,18483.0
1,153,1,0,2,4,0,2008,16,26111,1631.9375,5.0,4,55995.0
20,119,1,0,1,7,1,2016,8,94184,11773.0,1.6,5,13533.0
15,104,1,1,2,3,3,2021,3,22916,7638.666666666667,2.0,1,20641.0
4,52,4,1,2,4,0,2006,18,44713,2484.055555555556,2.4,4,12171.0
15,123,4,0,1,0,0,2017,7,35036,5005.142857142857,3.0,4,20051.0
0,111,2,0,2,6,1,2022,2,51916,25958.0,1.0,2,56707.0
3,133,4,0,2,0,7,2019,5,180400,36080.0,4.0,3,17192.0
14,63,4,0,0,7,6,2012,12,2867,238.91666666666663,3.5,4,49918.0
1,2,4,0,2,2,3,2019,5,42661,8532.2,1.6,2,34226.0
14,124,4,1,1,5,3,2005,19,99399,5231.526315789473,2.0,5,10506.0
1,152,4,0,2,6,1,2014,10,32829,3282.9,3.5,5,43681.0
0,8,4,0,1,5,7,2016,8,4089,511.125,2.4,1,35545.0
22,21,2,1,1,2,5,2009,15,41110,2740.6666666666665,2.4,2,19914.0
3,89,4,0,2,6,5,2013,11,20178,1834.3636363636365,2.7,4,18472.0
4,59,4,0,2,2,6,2012,12,8417,701.4166666666666,3.5,1,20914.0
20,132,1,1,3,3,6,2020,4,94535,23633.75,2.7,2,13454.0
5,36,4,1,3,3,1,2018,6,36865,6144.166666666667,2.7,4,13219.0
22,103,4,0,2,3,7,2017,7,135359,19337.0,2.7,1,21820.0
15,15,4,0,2,7,5,2017,7,81999,11714.142857142857,5.0,1,33377.0
6,48,4,0,2,0,3,2009,15,59040,3936.0,2.7,3,12144.0
20,30,4,0,0,5,7,2020,4,251,62.75,2.0,5,25562.0
0,9,1,0,1,5,5,2015,9,27915,3101.6666666666665,3.0,4,36145.0
6,146,3,1,2,0,7,2009,15,11000,733.3333333333334,1.4,3,12119.0
4,52,1,1,0,7,1,2017,7,120842,17263.14285714286,2.0,1,20657.0
15,104,4,1,1,0,5,2015,9,9593,1065.888888888889,1.8,1,18077.0
4,47,4,0,1,1,0,2023,1,16847,16847.0,2.7,2,24576.0
1,2,4,0,1,1,1,2007,17,36370,2139.4117647058824,1.6,3,19912.0
4,98,4,0,2,3,0,2019,5,15283,3056.6,1.6,0,27600.0
20,107,4,0,2,1,7,2011,13,11777,905.9230769230768,3.5,4,21050.0
20,37,3,0,0,5,1,2011,13,45702,3515.538461538461,4.0,5,27784.0
6,48,4,1,1,3,3,2010,14,4656,332.57142857142856,3.5,3,10592.0
0,111,4,0,1,5,1,2007,17,2996,176.23529411764707,1.8,1,26847.0
0,7,4,1,1,7,1,2017,7,23280,3325.714285714286,4.0,2,39231.0
20,107,4,0,1,6,1,2011,13,63767,4905.153846153846,2.0,4,14129.0
1,3,1,0,0,0,1,2009,15,40462,2697.4666666666667,4.0,5,50170.0
0,8,3,1,2,4,6,2022,2,27484,13742.0,1.6,4,39725.0
5,36,4,0,2,4,0,2012,12,41706,3475.5,1.2,2,19836.0
22,81,4,1,1,4,1,2021,3,22742,7580.666666666667,5.0,1,34260.0
22,103,2,0,0,6,1,2005,19,137558,7239.894736842105,5.0,5,28583.0
14,26,1,1,2,5,7,2018,6,2823,470.5,1.2,0,43123.0
14,43,2,0,0,0,6,2021,3,55949,18649.666666666668,5.0,2,95923.0
15,144,4,0,2,5,5,2014,10,110950,11095.0,1.4,0,17713.0
22,23,4,0,1,7,7,2016,8,81452,10181.5,1.2,3,12164.0
15,15,4,0,2,3,7,2020,4,10169,2542.25,1.0,4,16178.0
4,52,4,1,1,0,6,2018,6,17543,2923.833333333333,2.7,5,12925.0
14,5,1,0,2,5,6,2020,4,63123,15780.75,5.0,1,62118.0
5,122,4,0,0,1,6,2012,12,4401,366.75,1.8,0,27903.0
3,89,4,0,2,4,7,2014,10,83528,8352.8,3.5,1,16721.0
